Subject;Session;SACondition;"SACondition(1=ACC; 0 = SPD)";TrialNum;Difficulty(1 hard to 6 easiest);"ProbeChoice.ACC (0 = wrong; 1 = correct)";ProbeChoice.RT;ProbeConf.RESP;ConfResp;ProbeConf.RT
1;1;Speed;0;35;4;1;263;d;50;244
1;1;Speed;0;36;1;0;231;d;50;372
1;1;Speed;0;37;2;1;327;d;50;276
1;1;Speed;0;38;2;1;199;d;50;324
1;1;Speed;0;39;3;0;695;d;50;244
1;1;Speed;0;40;4;0;439;d;50;228
1;1;Speed;0;41;6;1;455;d;50;260
1;1;Speed;0;42;3;1;231;d;50;340
1;1;Speed;0;43;2;1;167;d;50;228
1;1;Speed;0;44;5;0;199;d;50;244
1;1;Speed;0;45;2;1;215;d;50;212
1;1;Speed;0;46;5;1;199;d;50;244
1;1;Speed;0;47;3;0;199;d;50;564
1;1;Speed;0;48;3;1;263;d;50;260
1;1;Speed;0;49;6;0;263;d;50;372
1;1;Speed;0;50;1;0;231;d;50;244
1;1;Speed;0;51;5;0;887;d;50;308
1;1;Speed;0;52;3;0;263;d;50;308
1;1;Speed;0;53;4;0;199;f;60;292
1;1;Speed;0;54;4;0;199;f;60;212
1;1;Speed;0;55;5;0;215;g;70;308
1;1;Speed;0;56;6;1;183;d;50;228
1;1;Speed;0;57;3;1;343;g;70;308
1;1;Speed;0;58;3;1;295;f;60;276
1;1;Speed;0;59;5;0;247;f;60;324
1;1;Speed;0;60;2;0;375;g;70;404
1;1;Speed;0;61;4;1;279;f;60;292
1;1;Speed;0;62;3;0;295;f;60;325
1;1;Speed;0;63;2;0;263;f;60;260
1;1;Speed;0;64;4;0;279;f;60;260
1;1;Speed;0;65;5;0;295;f;60;388
1;1;Speed;0;66;6;0;263;f;60;276
1;1;Speed;0;67;5;1;327;f;60;372
1;1;Speed;0;68;4;1;263;f;60;276
1;1;Speed;0;69;3;0;407;f;60;308
1;1;Speed;0;70;6;0;231;f;60;292
1;1;Speed;0;71;1;1;263;f;60;436
1;1;Speed;0;72;2;1;183;f;60;244
1;10;Speed;0;1;6;1;376;k;100;309
1;10;Speed;0;2;5;1;392;k;100;245
1;10;Speed;0;3;4;1;568;k;100;261
1;10;Speed;0;4;1;1;376;d;50;629
1;10;Speed;0;5;1;1;360;k;100;309
1;10;Speed;0;6;2;1;344;k;100;533
1;10;Speed;0;7;3;1;456;k;100;277
1;10;Speed;0;8;4;1;488;k;100;277
1;10;Speed;0;9;4;1;904;k;100;261
1;10;Speed;0;10;1;1;536;k;100;277
1;10;Speed;0;11;4;1;552;k;100;261
1;10;Speed;0;12;1;1;584;d;50;469
1;10;Speed;0;13;3;1;392;d;50;293
1;10;Speed;0;14;6;1;440;k;100;405
1;10;Speed;0;15;5;1;360;k;100;309
1;10;Speed;0;16;5;1;632;k;100;261
1;10;Speed;0;17;3;1;472;k;100;245
1;10;Speed;0;18;6;1;440;k;100;229
1;10;Speed;0;19;3;1;488;k;100;1333
1;10;Speed;0;20;4;1;536;k;100;1141
1;10;Speed;0;21;2;0;360;k;100;517
1;10;Speed;0;22;4;1;472;k;100;949
1;10;Speed;0;23;6;1;472;k;100;261
1;10;Speed;0;24;3;1;488;j;90;261
1;10;Speed;0;25;3;1;344;k;100;245
1;10;Speed;0;26;6;1;328;k;100;277
1;10;Speed;0;27;2;1;408;k;100;309
1;10;Speed;0;28;1;1;456;d;50;789
1;10;Speed;0;29;6;1;504;k;100;261
1;10;Speed;0;30;2;0;776;d;50;309
1;10;Speed;0;31;4;1;456;k;100;245
1;10;Speed;0;32;4;1;360;d;50;773
1;10;Speed;0;33;2;1;584;k;100;293
1;10;Speed;0;34;4;1;472;k;100;229
1;10;Speed;0;35;5;1;456;k;100;261
1;10;Speed;0;36;4;1;424;k;100;277
1;10;Speed;0;37;3;1;632;k;100;277
1;10;Speed;0;38;6;1;408;k;100;261
1;10;Speed;0;39;1;1;632;d;50;821
1;10;Speed;0;40;4;1;376;k;100;277
1;10;Speed;0;41;6;1;440;k;100;245
1;10;Speed;0;42;2;0;360;d;50;613
1;10;Speed;0;43;2;1;392;k;100;293
1;10;Speed;0;44;5;0;392;d;50;597
1;10;Speed;0;45;1;1;568;d;50;821
1;10;Speed;0;46;5;1;488;k;100;261
1;10;Speed;0;47;1;1;680;d;50;357
1;10;Speed;0;48;6;1;600;k;100;245
1;10;Speed;0;49;2;1;824;k;100;277
1;10;Speed;0;50;3;1;408;k;100;245
1;10;Speed;0;51;1;0;504;k;100;261
1;10;Speed;0;52;2;1;488;k;100;309
1;10;Speed;0;53;2;0;600;d;50;565
1;10;Speed;0;54;2;1;600;k;100;229
1;10;Speed;0;55;3;1;648;d;50;293
1;10;Speed;0;56;3;0;856;d;50;261
1;10;Speed;0;57;5;1;424;k;100;277
1;10;Speed;0;58;5;1;408;k;100;373
1;10;Speed;0;59;3;1;632;k;100;229
1;10;Speed;0;60;6;1;504;k;100;1045
1;10;Speed;0;61;5;1;616;k;100;277
1;10;Speed;0;62;2;1;616;f;60;581
1;10;Speed;0;63;6;1;392;k;100;292
1;10;Speed;0;64;5;1;520;j;90;261
1;10;Speed;0;65;1;1;408;d;50;453
1;10;Speed;0;66;1;1;584;k;100;597
1;10;Speed;0;67;4;0;424;d;50;597
1;10;Speed;0;68;6;1;488;k;100;261
1;10;Speed;0;69;5;1;456;k;100;229
1;10;Speed;0;70;3;0;600;d;50;677
1;10;Speed;0;71;5;1;472;k;100;261
1;10;Speed;0;72;1;1;712;k;100;245
1;10;Accuracy;1;1;1;0;2312;k;100;341
1;10;Accuracy;1;2;5;1;456;k;100;229
1;10;Accuracy;1;3;1;1;392;k;100;469
1;10;Accuracy;1;4;3;1;424;k;100;229
1;10;Accuracy;1;5;2;1;616;k;100;293
1;10;Accuracy;1;6;3;1;408;k;100;261
1;10;Accuracy;1;7;3;1;392;d;50;549
1;10;Accuracy;1;8;4;1;440;k;100;245
1;10;Accuracy;1;9;3;1;408;k;100;309
1;10;Accuracy;1;10;3;1;760;k;100;277
1;10;Accuracy;1;11;3;1;456;k;100;261
1;10;Accuracy;1;12;2;0;408;d;50;661
1;10;Accuracy;1;13;1;1;440;k;100;261
1;10;Accuracy;1;14;1;1;488;d;50;885
1;10;Accuracy;1;15;1;0;840;d;50;453
1;10;Accuracy;1;16;5;1;440;k;100;229
1;10;Accuracy;1;17;5;1;488;k;100;997
1;10;Accuracy;1;18;1;0;648;d;50;517
1;10;Accuracy;1;19;5;1;504;k;100;213
1;10;Accuracy;1;20;4;1;408;k;100;245
1;10;Accuracy;1;21;2;1;584;k;100;453
1;10;Accuracy;1;22;5;1;440;k;100;261
1;10;Accuracy;1;23;1;0;744;k;100;341
1;10;Accuracy;1;24;1;1;1000;k;100;293
1;10;Accuracy;1;25;1;0;472;d;50;693
1;10;Accuracy;1;26;5;1;472;k;100;245
1;10;Accuracy;1;27;5;1;552;k;100;245
1;10;Accuracy;1;28;4;1;392;k;100;261
1;10;Accuracy;1;29;4;1;536;k;100;661
1;10;Accuracy;1;30;4;1;696;k;100;293
1;10;Accuracy;1;31;3;1;408;k;100;261
1;10;Accuracy;1;32;2;1;360;k;100;261
1;10;Accuracy;1;33;6;1;440;k;100;853
1;10;Accuracy;1;34;6;1;584;k;100;261
1;10;Accuracy;1;35;6;1;488;k;100;245
1;10;Accuracy;1;36;3;1;568;k;100;245
1;10;Accuracy;1;37;4;1;808;k;100;229
1;10;Accuracy;1;38;6;1;472;k;100;277
1;10;Accuracy;1;39;2;1;472;k;100;277
1;10;Accuracy;1;40;1;1;744;k;100;981
1;10;Accuracy;1;41;4;0;359;d;50;517
1;10;Accuracy;1;42;3;1;488;k;100;245
1;10;Accuracy;1;43;5;1;472;k;100;213
1;10;Accuracy;1;44;1;0;664;d;50;709
1;10;Accuracy;1;45;6;1;424;k;100;229
1;10;Accuracy;1;46;5;1;360;k;100;229
1;10;Accuracy;1;47;2;0;440;d;50;645
1;10;Accuracy;1;48;2;1;424;k;100;261
1;10;Accuracy;1;49;2;1;520;k;100;245
1;10;Accuracy;1;50;2;0;536;d;50;533
1;10;Accuracy;1;51;2;1;504;k;100;228
1;10;Accuracy;1;52;5;1;440;k;100;261
1;10;Accuracy;1;53;3;1;968;d;50;421
1;10;Accuracy;1;54;4;1;856;k;100;261
1;10;Accuracy;1;55;5;1;424;k;100;261
1;10;Accuracy;1;56;6;1;1128;k;100;229
1;10;Accuracy;1;57;4;1;664;k;100;309
1;10;Accuracy;1;58;6;1;568;k;100;293
1;10;Accuracy;1;59;3;1;664;k;100;469
1;10;Accuracy;1;60;4;1;472;k;100;245
1;10;Accuracy;1;61;5;0;616;d;50;613
1;10;Accuracy;1;62;2;1;504;k;100;245
1;10;Accuracy;1;63;3;1;808;k;100;293
1;10;Accuracy;1;64;6;1;936;k;100;565
1;10;Accuracy;1;65;1;1;1560;k;100;357
1;10;Accuracy;1;66;2;1;792;k;100;277
1;10;Accuracy;1;67;4;1;568;k;100;229
1;10;Accuracy;1;68;6;1;488;k;100;229
1;10;Accuracy;1;69;6;1;520;k;100;245
1;10;Accuracy;1;70;6;1;984;k;100;309
1;10;Accuracy;1;71;4;1;440;k;100;293
1;10;Accuracy;1;72;6;1;536;k;100;261
1;10;Speed;0;1;4;1;440;k;100;709
1;10;Speed;0;2;5;1;408;k;100;245
1;10;Speed;0;3;5;0;360;d;50;549
1;10;Speed;0;4;6;1;456;j;90;245
1;10;Speed;0;5;5;1;440;k;100;229
1;10;Speed;0;6;4;1;504;k;100;229
1;10;Speed;0;7;1;1;744;d;50;565
1;10;Speed;0;8;4;1;408;k;100;261
1;10;Speed;0;9;2;1;536;k;100;261
1;10;Speed;0;10;1;1;616;d;50;293
1;10;Speed;0;11;1;1;696;d;50;709
1;10;Speed;0;12;6;1;408;k;100;229
1;10;Speed;0;13;5;1;392;k;100;229
1;10;Speed;0;14;5;1;440;k;100;325
1;10;Speed;0;15;2;1;568;k;100;517
1;10;Speed;0;16;5;1;791;k;100;261
1;10;Speed;0;17;2;1;440;k;100;229
1;10;Speed;0;18;2;1;408;k;100;245
1;10;Speed;0;19;1;0;472;d;50;485
1;10;Speed;0;20;2;1;456;k;100;277
1;10;Speed;0;21;1;1;536;k;100;245
1;10;Speed;0;22;4;1;456;k;100;245
1;10;Speed;0;23;1;0;680;k;100;309
1;10;Speed;0;24;4;1;360;k;100;261
1;10;Speed;0;25;1;1;760;d;50;277
1;10;Speed;0;26;3;1;408;d;50;389
1;10;Speed;0;27;6;1;552;d;50;1061
1;10;Speed;0;28;1;0;536;k;100;293
1;10;Speed;0;29;2;1;376;k;100;517
1;10;Speed;0;30;3;1;376;k;100;261
1;10;Speed;0;31;4;1;376;k;100;261
1;10;Speed;0;32;6;1;312;k;100;245
1;10;Speed;0;33;4;0;776;d;50;325
1;10;Speed;0;34;2;1;776;k;100;341
1;10;Speed;0;35;6;0;696;k;100;261
1;10;Speed;0;36;6;1;360;k;100;245
1;10;Speed;0;37;4;1;472;k;100;276
1;10;Speed;0;38;4;1;488;k;100;261
1;10;Speed;0;39;3;1;568;k;100;277
1;10;Speed;0;40;5;1;440;k;100;293
1;10;Speed;0;41;6;1;408;k;100;245
1;10;Speed;0;42;1;1;488;k;100;293
1;10;Speed;0;43;2;1;488;d;50;965
1;10;Speed;0;44;6;1;408;k;100;276
1;10;Speed;0;45;4;1;504;k;100;245
1;10;Speed;0;46;3;1;504;k;100;261
1;10;Speed;0;47;6;1;440;k;100;293
1;10;Speed;0;48;3;1;392;k;100;261
1;10;Speed;0;49;5;1;424;k;100;325
1;10;Speed;0;50;3;1;456;k;100;261
1;10;Speed;0;51;6;1;472;k;100;261
1;10;Speed;0;52;1;1;600;k;100;869
1;10;Speed;0;53;5;1;472;k;100;245
1;10;Speed;0;54;2;1;584;k;100;1029
1;10;Speed;0;55;6;1;376;k;100;309
1;10;Speed;0;56;4;1;488;k;100;229
1;10;Speed;0;57;3;1;424;k;100;261
1;10;Speed;0;58;3;1;632;k;100;261
1;10;Speed;0;59;6;1;392;k;100;245
1;10;Speed;0;60;5;0;712;k;100;357
1;10;Speed;0;61;2;1;440;k;100;229
1;10;Speed;0;62;2;1;424;k;100;629
1;10;Speed;0;63;1;1;536;k;100;469
1;10;Speed;0;64;3;0;1080;d;50;613
1;10;Speed;0;65;3;0;696;d;50;293
1;10;Speed;0;66;4;1;584;k;100;245
1;10;Speed;0;67;2;1;600;k;100;293
1;10;Speed;0;68;5;1;456;k;100;213
1;10;Speed;0;69;5;1;376;k;100;277
1;10;Speed;0;70;3;0;552;d;50;341
1;10;Speed;0;71;3;1;408;k;100;261
1;10;Speed;0;72;1;1;664;d;50;341
1;10;Accuracy;1;1;5;1;376;k;100;549
1;10;Accuracy;1;2;4;1;488;k;100;245
1;10;Accuracy;1;3;1;1;888;k;100;293
1;10;Accuracy;1;4;3;0;648;d;50;485
1;10;Accuracy;1;5;5;1;360;k;100;245
1;10;Accuracy;1;6;5;1;584;k;100;341
1;10;Accuracy;1;7;2;0;392;k;100;261
1;10;Accuracy;1;8;4;1;424;k;100;309
1;10;Accuracy;1;9;4;1;536;k;100;277
1;10;Accuracy;1;10;2;0;376;k;100;837
1;10;Accuracy;1;11;3;1;376;k;100;245
1;10;Accuracy;1;12;5;1;504;k;100;229
1;10;Accuracy;1;13;4;1;744;k;100;293
1;10;Accuracy;1;14;4;1;376;k;100;277
1;10;Accuracy;1;15;3;1;504;k;100;229
1;10;Accuracy;1;16;3;1;424;k;100;261
1;10;Accuracy;1;17;5;1;392;k;100;293
1;10;Accuracy;1;18;5;1;600;k;100;2405
1;10;Accuracy;1;19;3;1;552;k;100;853
1;10;Accuracy;1;20;4;1;504;k;100;229
1;10;Accuracy;1;21;6;1;488;k;100;245
1;10;Accuracy;1;22;3;1;600;k;100;277
1;10;Accuracy;1;23;2;1;392;d;50;933
1;10;Accuracy;1;24;1;0;456;k;100;261
1;10;Accuracy;1;25;6;1;408;k;100;245
1;10;Accuracy;1;26;1;0;408;k;100;277
1;10;Accuracy;1;27;6;1;440;k;100;245
1;10;Accuracy;1;28;3;1;520;k;100;213
1;10;Accuracy;1;29;3;0;376;k;100;245
1;10;Accuracy;1;30;2;1;648;k;100;261
1;10;Accuracy;1;31;6;1;488;k;100;245
1;10;Accuracy;1;32;4;1;376;k;100;293
1;10;Accuracy;1;33;3;1;344;k;100;261
1;10;Accuracy;1;34;6;1;488;k;100;277
1;10;Accuracy;1;35;1;0;488;k;100;261
1;10;Accuracy;1;36;4;0;1144;d;50;1461
1;10;Accuracy;1;37;2;0;664;d;50;741
1;10;Accuracy;1;38;4;1;424;k;100;261
1;10;Accuracy;1;39;5;1;663;k;100;261
1;10;Accuracy;1;40;2;1;536;k;100;245
1;10;Accuracy;1;41;6;1;440;k;100;213
1;10;Accuracy;1;42;3;0;408;k;100;837
1;10;Accuracy;1;43;1;0;392;k;100;229
1;10;Accuracy;1;44;1;0;1096;d;50;1093
1;10;Accuracy;1;45;1;1;584;k;100;261
1;10;Accuracy;1;46;2;1;600;k;100;405
1;10;Accuracy;1;47;5;1;392;k;100;261
1;10;Accuracy;1;48;2;1;392;k;100;309
1;10;Accuracy;1;49;6;1;392;k;100;245
1;10;Accuracy;1;50;5;1;488;k;100;229
1;10;Accuracy;1;51;3;0;360;d;50;869
1;10;Accuracy;1;52;4;1;456;k;100;213
1;10;Accuracy;1;53;1;1;632;k;100;229
1;10;Accuracy;1;54;5;0;472;d;50;533
1;10;Accuracy;1;55;5;1;536;k;100;229
1;10;Accuracy;1;56;2;1;536;k;100;213
1;10;Accuracy;1;57;2;1;392;k;100;245
1;10;Accuracy;1;58;6;1;424;k;100;229
1;10;Accuracy;1;59;1;1;536;k;100;245
1;10;Accuracy;1;60;5;1;616;k;100;261
1;10;Accuracy;1;61;4;1;440;k;100;245
1;10;Accuracy;1;62;3;1;440;k;100;197
1;10;Accuracy;1;63;6;1;456;k;100;229
1;10;Accuracy;1;64;2;1;680;k;100;261
1;10;Accuracy;1;65;6;1;456;k;100;533
1;10;Accuracy;1;66;1;1;744;k;100;293
1;10;Accuracy;1;67;2;1;1159;k;100;1093
1;10;Accuracy;1;68;6;1;504;k;100;261
1;10;Accuracy;1;69;4;1;504;k;100;981
1;10;Accuracy;1;70;6;1;456;k;100;229
1;10;Accuracy;1;71;1;1;440;k;100;245
1;10;Accuracy;1;72;1;1;456;k;100;261
1;10;Speed;0;1;1;1;392;k;100;245
1;10;Speed;0;2;2;1;888;k;100;357
1;10;Speed;0;3;1;0;392;k;100;437
1;10;Speed;0;4;2;1;504;d;50;341
1;10;Speed;0;5;4;1;376;k;100;245
1;10;Speed;0;6;6;1;488;k;100;229
1;10;Speed;0;7;3;0;344;d;50;549
1;10;Speed;0;8;3;1;488;k;100;277
1;10;Speed;0;9;4;1;472;k;100;341
1;10;Speed;0;10;5;1;488;k;100;309
1;10;Speed;0;11;3;1;712;d;50;341
1;10;Speed;0;12;4;1;424;k;100;245
1;10;Speed;0;13;6;1;440;k;100;277
1;10;Speed;0;14;3;1;520;j;90;229
1;10;Speed;0;15;4;1;520;k;100;213
1;10;Speed;0;16;2;1;488;d;50;421
1;10;Speed;0;17;3;1;648;k;100;261
1;10;Speed;0;18;5;1;440;k;100;229
1;10;Speed;0;19;1;0;488;k;100;277
1;10;Speed;0;20;4;1;984;k;100;261
1;10;Speed;0;21;4;1;392;k;100;229
1;10;Speed;0;22;2;0;408;k;100;261
1;10;Speed;0;23;6;1;600;k;100;245
1;10;Speed;0;24;1;0;616;k;100;261
1;10;Speed;0;25;1;0;616;k;100;373
1;10;Speed;0;26;2;1;520;k;100;293
1;10;Speed;0;27;3;1;504;j;90;261
1;10;Speed;0;28;1;0;472;j;90;261
1;10;Speed;0;29;5;1;552;k;100;245
1;10;Speed;0;30;2;1;392;k;100;277
1;10;Speed;0;31;3;1;376;k;100;293
1;10;Speed;0;32;2;1;456;k;100;245
1;10;Speed;0;33;5;1;360;k;100;245
1;10;Speed;0;34;5;1;872;k;100;277
1;10;Speed;0;35;5;1;440;k;100;261
1;10;Speed;0;36;6;1;392;k;100;229
1;10;Speed;0;37;6;1;664;k;100;293
1;10;Speed;0;38;1;1;536;k;100;245
1;10;Speed;0;39;6;1;472;k;100;261
1;10;Speed;0;40;2;1;456;k;100;453
1;10;Speed;0;41;4;0;376;d;50;549
1;10;Speed;0;42;1;1;600;d;50;533
1;10;Speed;0;43;4;0;488;d;50;1189
1;10;Speed;0;44;5;1;584;d;50;357
1;10;Speed;0;45;3;1;648;d;50;389
1;10;Speed;0;46;1;0;776;d;50;325
1;10;Speed;0;47;5;1;472;k;100;245
1;10;Speed;0;48;5;1;408;k;100;245
1;10;Speed;0;49;2;1;648;d;50;245
1;10;Speed;0;50;3;1;648;k;100;245
1;10;Speed;0;51;3;1;536;k;100;245
1;10;Speed;0;52;4;0;456;k;100;261
1;10;Speed;0;53;4;1;568;k;100;245
1;10;Speed;0;54;5;1;456;k;100;261
1;10;Speed;0;55;2;1;536;k;100;437
1;10;Speed;0;56;6;1;504;k;100;229
1;10;Speed;0;57;1;1;536;k;100;325
1;10;Speed;0;58;3;0;744;d;50;709
1;10;Speed;0;59;4;1;472;k;100;229
1;10;Speed;0;60;6;1;520;k;100;229
1;10;Speed;0;61;6;1;504;k;100;213
1;10;Speed;0;62;5;1;552;k;100;277
1;10;Speed;0;63;2;1;792;k;100;309
1;10;Speed;0;64;6;1;504;k;100;325
1;10;Speed;0;65;1;1;488;k;100;245
1;10;Speed;0;66;5;1;536;k;100;309
1;10;Speed;0;67;1;1;696;k;100;325
1;10;Speed;0;68;3;1;584;d;50;421
1;10;Speed;0;69;6;1;520;k;100;261
1;10;Speed;0;70;6;1;408;k;100;245
1;10;Speed;0;71;2;1;424;k;100;389
1;10;Speed;0;72;4;1;472;k;100;245
1;10;Accuracy;1;1;4;1;455;k;100;229
1;10;Accuracy;1;2;5;1;440;k;100;245
1;10;Accuracy;1;3;6;1;456;k;100;261
1;10;Accuracy;1;4;5;1;376;k;100;229
1;10;Accuracy;1;5;2;1;344;k;100;277
1;10;Accuracy;1;6;6;1;536;k;100;244
1;10;Accuracy;1;7;4;1;456;k;100;245
1;10;Accuracy;1;8;6;1;424;k;100;245
1;10;Accuracy;1;9;5;1;488;k;100;261
1;10;Accuracy;1;10;5;1;392;k;100;213
1;10;Accuracy;1;11;5;1;488;k;100;245
1;10;Accuracy;1;12;3;0;568;k;100;277
1;10;Accuracy;1;13;6;1;792;k;100;229
1;10;Accuracy;1;14;5;1;520;k;100;245
1;10;Accuracy;1;15;2;1;536;d;50;661
1;10;Accuracy;1;16;4;0;616;d;50;693
1;10;Accuracy;1;17;4;1;504;k;100;261
1;10;Accuracy;1;18;3;1;504;k;100;277
1;10;Accuracy;1;19;1;0;728;d;50;325
1;10;Accuracy;1;20;3;1;696;d;50;533
1;10;Accuracy;1;21;6;1;424;k;100;229
1;10;Accuracy;1;22;4;1;424;k;100;245
1;10;Accuracy;1;23;6;1;488;k;100;261
1;10;Accuracy;1;24;4;1;680;k;100;325
1;10;Accuracy;1;25;2;1;472;k;100;213
1;10;Accuracy;1;26;3;1;616;k;100;709
1;10;Accuracy;1;27;5;1;664;k;100;229
1;10;Accuracy;1;28;4;1;504;k;100;245
1;10;Accuracy;1;29;5;1;488;k;100;293
1;10;Accuracy;1;30;6;1;664;k;100;277
1;10;Accuracy;1;31;1;1;408;k;100;245
1;10;Accuracy;1;32;1;0;888;d;50;261
1;10;Accuracy;1;33;2;1;552;k;100;325
1;10;Accuracy;1;34;3;1;792;d;50;1237
1;10;Accuracy;1;35;1;0;616;d;50;789
1;10;Accuracy;1;36;2;0;456;d;50;485
1;10;Accuracy;1;37;1;1;536;k;100;485
1;10;Accuracy;1;38;1;0;424;d;50;1445
1;10;Accuracy;1;39;4;1;472;k;100;245
1;10;Accuracy;1;40;3;1;520;k;100;229
1;10;Accuracy;1;41;5;1;600;k;100;309
1;10;Accuracy;1;42;6;1;488;k;100;245
1;10;Accuracy;1;43;2;1;1128;k;100;389
1;10;Accuracy;1;44;2;0;1096;k;100;245
1;10;Accuracy;1;45;1;0;552;k;100;229
1;10;Accuracy;1;46;1;0;616;k;100;293
1;10;Accuracy;1;47;4;0;552;d;50;901
1;10;Accuracy;1;48;6;1;504;k;100;261
1;10;Accuracy;1;49;2;1;408;k;100;229
1;10;Accuracy;1;50;4;0;376;d;50;789
1;10;Accuracy;1;51;3;0;488;d;50;853
1;10;Accuracy;1;52;6;1;456;k;100;245
1;10;Accuracy;1;53;2;1;1096;d;50;389
1;10;Accuracy;1;54;1;1;1144;k;100;261
1;10;Accuracy;1;55;6;1;536;k;100;693
1;10;Accuracy;1;56;5;1;824;k;100;277
1;10;Accuracy;1;57;3;1;456;k;100;997
1;10;Accuracy;1;58;3;1;584;k;100;229
1;10;Accuracy;1;59;3;1;440;k;100;1157
1;10;Accuracy;1;60;5;1;488;k;100;965
1;10;Accuracy;1;61;4;0;456;k;100;373
1;10;Accuracy;1;62;4;1;488;k;100;229
1;10;Accuracy;1;63;3;1;440;k;100;229
1;10;Accuracy;1;64;1;0;744;k;100;389
1;10;Accuracy;1;65;2;1;696;k;100;229
1;10;Accuracy;1;66;1;0;1832;k;100;501
1;10;Accuracy;1;67;2;1;440;k;100;869
1;10;Accuracy;1;68;5;1;440;k;100;853
1;10;Accuracy;1;69;6;1;344;k;100;805
1;10;Accuracy;1;70;2;1;520;k;100;325
1;10;Accuracy;1;71;1;0;872;d;50;261
1;10;Accuracy;1;72;3;0;2824;k;100;1301
1;10;Speed;0;1;5;1;1912;k;100;1221
1;10;Speed;0;2;6;1;376;k;100;229
1;10;Speed;0;3;6;1;328;k;100;309
1;10;Speed;0;4;2;0;408;k;100;245
1;10;Speed;0;5;6;1;472;k;100;229
1;10;Speed;0;6;2;0;408;d;50;389
1;10;Speed;0;7;6;1;360;k;100;293
1;10;Speed;0;8;6;1;376;k;100;357
1;10;Speed;0;9;1;1;344;d;50;613
1;10;Speed;0;10;4;1;760;k;100;229
1;10;Speed;0;11;1;1;440;k;100;229
1;10;Speed;0;12;2;1;568;k;100;261
1;10;Speed;0;13;2;0;520;k;100;229
1;10;Speed;0;14;3;1;584;k;100;293
1;10;Speed;0;15;5;1;456;k;100;245
1;10;Speed;0;16;2;0;584;k;100;661
1;10;Speed;0;17;2;1;680;d;50;869
1;10;Speed;0;18;4;1;520;k;100;245
1;10;Speed;0;19;5;1;392;k;100;245
1;10;Speed;0;20;6;1;664;k;100;261
1;10;Speed;0;21;5;1;552;k;100;229
1;10;Speed;0;22;1;1;520;k;100;213
1;10;Speed;0;23;6;1;472;k;100;229
1;10;Speed;0;24;3;1;456;k;100;213
1;10;Speed;0;25;3;1;472;k;100;261
1;10;Speed;0;26;2;1;440;k;100;229
1;10;Speed;0;27;4;1;488;k;100;229
1;10;Speed;0;28;1;1;536;k;100;277
1;10;Speed;0;29;1;0;664;k;100;293
1;10;Speed;0;30;2;1;1192;k;100;517
1;10;Speed;0;31;6;1;424;k;100;277
1;10;Speed;0;32;1;0;392;d;50;741
1;10;Speed;0;33;6;1;424;k;100;277
1;10;Speed;0;34;3;0;648;d;50;1477
1;10;Speed;0;35;1;0;616;k;100;245
1;10;Speed;0;36;5;1;488;j;90;244
1;10;Speed;0;37;2;1;343;j;90;469
1;10;Speed;0;38;1;0;712;d;50;293
1;10;Speed;0;39;4;1;424;k;100;245
1;10;Speed;0;40;3;1;536;k;100;261
1;10;Speed;0;41;2;0;424;d;50;341
1;10;Speed;0;42;5;1;408;k;100;229
1;10;Speed;0;43;3;1;568;j;90;277
1;10;Speed;0;44;3;1;568;d;50;373
1;10;Speed;0;45;2;1;712;j;90;277
1;10;Speed;0;46;1;0;440;k;100;245
1;10;Speed;0;47;5;1;456;j;90;325
1;10;Speed;0;48;5;1;440;k;100;197
1;10;Speed;0;49;3;0;440;d;50;437
1;10;Speed;0;50;4;1;472;k;100;229
1;10;Speed;0;51;1;1;616;d;50;517
1;10;Speed;0;52;5;1;456;k;100;213
1;10;Speed;0;53;3;1;488;k;100;213
1;10;Speed;0;54;3;1;584;k;100;229
1;10;Speed;0;55;4;1;552;k;100;245
1;10;Speed;0;56;2;0;776;d;50;373
1;10;Speed;0;57;6;1;424;k;100;229
1;10;Speed;0;58;5;1;456;k;100;229
1;10;Speed;0;59;1;0;472;d;50;533
1;10;Speed;0;60;4;1;664;d;50;645
1;10;Speed;0;61;4;1;472;d;50;293
1;10;Speed;0;62;6;1;456;k;100;229
1;10;Speed;0;63;3;1;504;d;50;293
1;10;Speed;0;64;6;1;536;k;100;261
1;10;Speed;0;65;5;1;488;j;90;277
1;10;Speed;0;66;4;0;344;d;50;661
1;10;Speed;0;67;4;1;504;j;90;229
1;10;Speed;0;68;5;1;424;k;100;549
1;10;Speed;0;69;1;1;552;k;100;229
1;10;Speed;0;70;3;1;568;k;100;245
1;10;Speed;0;71;4;1;600;k;100;277
1;10;Speed;0;72;4;0;520;k;100;277
1;10;Accuracy;1;1;3;0;376;k;100;549
1;10;Accuracy;1;2;6;1;472;k;100;245
1;10;Accuracy;1;3;2;0;456;d;50;517
1;10;Accuracy;1;4;6;1;440;j;90;245
1;10;Accuracy;1;5;5;1;472;k;100;229
1;10;Accuracy;1;6;5;1;360;j;90;229
1;10;Accuracy;1;7;6;1;456;k;100;245
1;10;Accuracy;1;8;5;1;456;k;100;261
1;10;Accuracy;1;9;6;1;360;k;100;245
1;10;Accuracy;1;10;4;1;392;k;100;213
1;10;Accuracy;1;11;5;1;440;k;100;213
1;10;Accuracy;1;12;2;0;328;k;100;245
1;10;Accuracy;1;13;1;0;424;j;90;661
1;10;Accuracy;1;14;1;0;632;f;60;309
1;10;Accuracy;1;15;2;1;792;f;60;293
