Subj_idx,Stimulus,Response,Confidence,RT_decConf,Contrast
19,1,1,96.9,1.2459,3
19,1,2,58.9,1.2364,1
19,2,1,60.6,1.0523,1
19,2,2,78.2,0.73268,1
19,1,1,81.9,0.88139,1
19,2,2,99.1,1.0581,1
19,2,2,93.2,1.0183,3
19,1,2,80.5,0.86652,1
19,2,2,95.4,0.68488,1
19,1,1,80,0.84393,3
19,1,1,78.3,0.67617,2
19,2,2,88.8,1.0922,3
19,1,1,69,0.86754,1
19,2,1,76.6,0.65141,1
19,1,1,69.1,0.64364,3
19,2,1,100,1.9418,1
19,1,1,62.3,0.61599,3
19,1,1,68.5,0.67504,3
19,2,2,64.1,0.70606,1
19,1,1,76.7,0.87265,3
19,2,2,79.9,0.75309,1
19,1,1,68.5,1.052,1
19,1,1,79.4,1.1013,2
19,1,1,96.5,0.96472,1
19,1,2,71,1.2481,1
19,1,1,76.6,0.59178,3
19,1,1,87.2,0.69816,3
19,1,1,84.5,0.71349,3
19,1,1,79.1,0.76682,3
19,1,1,90,0.76566,2
19,2,2,67.5,1.0392,2
19,1,2,62.2,3.3929,2
19,1,2,62.3,1.5286,1
19,1,1,61.6,1.1484,2
19,1,1,58.4,0.83382,1
19,1,1,100,1.5382,3
19,1,1,70.3,0.69638,2
19,1,1,93.8,0.66333,2
19,1,1,80.4,0.79086,3
19,2,2,90,0.78609,3
19,1,1,73.1,0.80366,2
19,1,1,76.7,0.8156,1
19,2,1,91.2,0.84031,2
19,2,1,70,0.8735,2
19,2,2,64.5,1.2257,1
19,1,1,76.2,0.77764,1
19,1,1,89.3,1.8537,1
19,1,1,69.3,0.7012,2
19,1,1,77.2,1.0774,1
19,2,1,65.5,0.92392,1
19,1,1,75.8,0.78473,1
19,1,2,62.2,1.3696,2
19,2,2,100,0.95586,3
19,2,2,76.9,0.89834,2
19,2,2,70.1,0.77597,3
19,2,2,78.1,0.87502,3
19,2,2,88.5,0.73709,3
19,2,2,99.5,0.79943,3
19,2,2,81,0.84261,1
19,2,2,92.6,1.0438,2
19,2,2,70,1.0834,2
19,2,2,80.5,0.79552,3
19,1,1,64.7,1.0933,3
19,1,1,75.6,1.2435,1
19,2,2,100,1.4913,3
19,1,2,71.2,0.93876,1
19,2,2,58.8,0.70234,2
19,1,1,53.8,1.2858,2
19,2,2,73.3,0.80478,2
19,2,2,92.4,0.91025,1
19,1,2,52.7,1.2033,3
19,1,2,54.1,0.61513,1
19,1,1,67.1,2.21,3
19,1,2,69.1,1.0179,2
19,2,2,83.5,1.0593,2
19,2,1,84.8,0.94036,1
19,2,2,98.4,0.72877,1
19,2,1,64.9,2.3982,2
19,1,1,99,1.1437,2
19,2,1,53.2,1.2113,2
19,1,1,69.2,1.5087,1
19,1,1,68.5,1.0904,3
19,1,1,80.8,1.5379,2
19,1,2,84.5,0.78981,1
19,2,2,92.9,0.75211,2
19,2,2,77.3,0.86095,3
19,1,1,81.4,0.85399,3
19,1,1,98.4,0.88391,3
19,2,1,57.5,1.237,1
19,2,2,59.6,0.81954,3
19,1,1,100,0.84563,3
19,1,1,85.3,0.98997,3
19,2,2,77,1.0749,3
19,2,2,90.1,0.88879,3
19,2,2,78.3,0.73564,2
19,1,1,91.1,0.76496,3
19,1,1,73.4,1.0644,2
19,2,1,89.8,0.83227,1
19,1,2,86.8,1.1627,2
19,1,1,87.5,0.92488,3
19,1,1,91.9,1.1156,3
19,1,1,96.9,0.8147,1
19,2,1,62.5,1.5853,2
19,2,2,64.3,0.89998,3
19,1,1,71.4,0.80172,3
19,1,1,63.5,1.4378,2
19,1,1,79.6,1.269,1
19,1,1,93.2,0.91709,3
19,2,2,76.5,0.67455,2
19,1,1,65.6,0.69053,1
19,1,1,68.5,1.1371,2
19,1,1,74,0.63738,1
19,1,1,71.3,0.77488,1
19,1,1,66.3,1.0988,3
19,1,1,100,0.77677,3
19,1,1,100,0.6924,2
19,1,2,81.3,0.74845,1
19,1,1,74.4,0.77549,1
19,2,1,58.3,0.67501,1
19,1,1,100,0.86802,3
19,1,1,98.5,0.68321,3
19,2,2,60.4,0.6507,1
19,1,1,74.1,0.78133,2
19,1,1,70.5,0.85675,3
19,1,1,91,0.83884,3
19,1,1,94.2,1.0562,2
19,2,1,60.9,0.93628,3
19,2,2,67.7,1.0135,1
19,1,1,68,0.66347,1
19,2,2,68.6,0.61564,3
19,1,2,82.6,0.76161,1
19,2,2,62.4,0.91015,3
19,2,2,100,0.86738,3
19,1,1,100,0.69999,2
19,1,1,58.1,0.73887,2
19,1,1,100,0.8004,3
19,1,1,100,0.72258,3
19,1,2,63.2,0.99243,2
19,2,2,90.8,0.69136,2
19,1,2,57.5,0.82609,1
19,1,1,61.5,0.72294,3
19,2,2,69,0.62468,1
19,2,2,76.5,0.89817,2
19,1,1,100,0.77912,2
19,1,1,89.9,0.86857,2
19,2,2,78.5,1.0605,2
19,1,2,66.8,0.92556,1
19,2,2,83.8,0.69006,2
19,1,1,76.6,0.84048,3
19,2,2,80,0.69041,1
19,1,1,76.3,0.9541,2
19,1,1,86.4,0.82774,1
19,2,2,86.7,0.65355,1
19,2,2,84.8,0.78103,3
19,2,1,60.8,0.82375,1
19,1,1,55,1.3215,1
19,2,1,64.9,0.80757,3
19,2,2,66.4,0.64839,3
19,1,1,89.6,0.80189,3
19,2,1,62.4,0.86858,1
19,2,2,91.4,0.73987,3
19,1,1,83.4,0.76923,2
19,2,2,99.3,0.63615,2
19,1,2,71.9,0.74973,2
19,1,2,67.3,0.73898,1
19,2,2,60.3,0.66335,1
19,1,1,67,0.65685,2
19,1,1,73.2,0.79984,3
19,1,2,60.2,0.73158,1
19,1,1,97.1,0.88049,2
19,2,2,95.7,0.72803,2
19,2,2,80.6,0.88716,1
19,2,2,99.7,0.94009,2
19,2,1,63.2,1.1843,2
19,2,2,88,0.72486,3
19,2,2,80.1,1.0261,3
19,1,1,68.3,0.66806,1
19,1,2,63.4,0.74008,2
19,2,2,78.4,0.84945,2
19,1,1,85,0.76903,1
19,2,2,96.2,1.15,1
19,1,1,82.3,0.99274,2
19,1,1,61.4,1.3081,2
19,2,2,73.3,1.4576,1
19,1,1,92.2,0.90556,3
19,1,1,74.6,0.89476,3
19,1,2,66.7,1.1343,3
19,1,1,63.7,1.1865,3
19,2,1,68.1,0.78976,1
19,1,1,100,0.71974,3
19,1,1,71.8,0.65525,3
19,1,1,88,1.0545,3
19,2,2,87,0.74131,2
19,1,1,75.2,0.69868,1
19,1,1,91.8,0.802,1
19,1,1,81.9,0.66973,3
19,2,1,75.8,1.0848,2
19,1,1,67.5,0.68275,1
19,2,1,67.4,0.81228,1
19,2,2,94.2,0.83757,2
19,1,1,90.1,0.79078,2
20,2,2,91.1,1.7919,1
20,2,2,56.3,2.0272,3
20,1,1,86.4,1.6264,2
20,1,1,59.6,1.8338,3
20,2,2,84.2,2.0593,2
20,1,1,96.7,1.8816,2
20,1,2,59,1.6404,1
20,2,2,80.1,1.6398,2
20,1,1,57.8,1.6483,2
20,1,2,90.5,1.6242,1
20,1,1,69.5,1.5447,1
20,2,2,79.7,1.6111,1
20,1,2,56.8,2.0698,1
20,2,2,67.2,1.3249,1
20,2,2,60.3,1.6491,2
20,2,2,51.4,1.7056,1
20,2,2,60.7,1.2868,1
20,1,1,59.9,1.3818,2
20,2,2,83.1,1.2962,3
20,1,2,91.8,1.9974,1
20,2,2,90.8,1.792,1
20,2,1,64.9,1.7546,3
20,2,2,70.5,1.3236,1
20,2,2,65,2.129,3
20,2,2,79,1.0526,2
20,2,2,59.5,1.9739,1
20,1,1,59.7,1.0001,3
20,1,1,65.2,1.3614,2
20,2,2,78.3,1.3096,2
20,2,2,57.9,1.2098,1
20,2,2,66.7,1.4614,3
20,2,2,78.3,1.2127,2
20,1,2,85,1.5507,2
20,1,2,69.8,1.2486,1
20,1,2,57.9,1.2341,1
20,1,1,77.8,1.2121,2
20,2,2,70,1.245,3
20,1,1,54.7,1.6854,3
20,2,2,70.8,1.0919,3
20,2,1,50.1,2.8178,2
20,2,2,60.9,1.482,1
20,2,2,68.4,1.1533,3
20,2,2,70.8,1.7807,2
20,2,2,59.2,1.8239,2
20,2,2,59.4,1.4153,3
20,2,2,66.4,1.4337,3
20,2,2,58.9,1.7216,1
20,1,1,56.4,1.3833,1
20,1,1,59.2,1.2498,2
20,2,2,56.8,2.0572,1
20,2,2,70.3,1.1579,2
20,1,1,56,1.2016,3
20,1,2,55.9,1.2036,2
20,1,2,65,1.4783,1
20,2,2,66.1,1.2536,2
20,1,1,64.3,1.1413,3
20,2,2,58.5,1.5842,2
20,2,2,61.3,1.236,3
20,2,2,65.2,1.3484,3
20,1,1,52.9,2.441,2
20,2,2,56.5,1.5204,2
20,1,1,60.9,1.5477,1
20,2,2,72.8,1.2886,1
20,1,2,66.8,1.4548,1
20,1,2,65,1.3408,1
20,1,2,66.9,1.0976,1
20,1,1,59.2,2.1207,1
20,2,1,52.3,2.6374,2
20,2,2,51.5,2.301,1
20,1,1,54.2,1.7377,1
20,2,1,57.2,1.877,3
20,2,2,55.6,1.3794,2
20,1,2,57.6,1.1998,1
20,1,1,60.2,1.1281,3
20,1,2,59.7,1.565,2
20,1,1,65.2,1.1137,1
20,2,2,74.4,1.0223,3
20,1,1,65,1.3518,3
20,2,1,54.1,1.988,2
20,1,2,66.1,1.703,3
20,2,2,85.6,1.3311,3
20,1,1,50.1,1.5508,2
20,2,2,69.2,1.2365,2
20,1,2,60,1.7559,2
20,2,2,75.6,1.1107,2
20,2,2,67.8,1.149,1
20,2,1,55.7,1.2344,1
20,1,2,59.1,1.3795,2
20,2,2,60.7,0.901,1
20,2,2,61.9,1.0861,1
20,2,2,67.2,0.98858,1
20,1,2,50.1,1.2686,2
20,1,2,57.1,1.6847,1
20,2,2,71.5,1.3711,3
20,2,2,81.5,1.223,3
20,2,2,93.3,1.1054,3
20,2,2,95.3,1.0692,3
20,1,2,60.5,1.6201,1
20,2,2,88,1.3496,2
20,1,2,86.5,1.5538,2
20,1,2,52.9,1.9948,3
20,2,2,53.8,0.87618,1
20,2,2,63.7,1.0513,3
20,2,2,65.3,1.1476,1
20,2,2,57.3,1.7676,3
20,1,2,56.6,1.2982,1
20,2,2,68.5,1.4257,3
20,2,2,73.3,1.2339,3
20,1,1,54.3,1.2984,3
20,2,2,68.6,1.1627,1
20,2,2,72.2,1.1023,1
20,1,2,54.5,1.8276,2
20,2,1,56.2,1.1799,2
20,2,2,71.3,0.95891,1
20,1,1,55,0.91668,3
20,2,2,78.6,1.0088,3
20,1,2,59.5,1.6024,1
20,1,1,80.3,1.4701,1
20,1,1,60.3,1.2996,1
20,2,2,72.4,1.3613,2
20,2,2,70.1,1.3332,3
20,1,1,77.3,2.4746,2
20,1,2,57.2,1.2315,2
20,1,2,68.9,1.9132,2
20,2,1,62.9,1.093,1
20,1,1,80.4,1.5971,3
20,1,1,54.7,1.3978,1
20,1,1,61,1.4401,3
20,1,1,60.7,1.5048,2
20,1,1,69.7,1.3185,3
20,1,1,83.1,1.124,3
20,1,1,84.5,1.5539,3
20,1,2,60,2.3331,1
20,2,2,56.3,2.2569,1
20,1,2,54.4,2.0387,1
20,1,1,79.1,1.8625,3
20,1,1,54.3,1.8926,1
20,2,2,69.9,1.612,3
20,1,1,70.2,1.4367,2
20,1,2,59.6,1.4052,1
20,2,2,69.3,1.5256,2
20,1,2,58,1.7065,2
20,2,2,78.7,1.3432,2
20,2,2,80.8,1.4679,2
20,2,1,62,1.4916,2
20,1,1,60,1.6894,3
20,2,2,55.5,2.825,1
20,2,2,74.7,2.0229,2
20,2,2,68,2.0056,1
20,2,2,70.1,1.3439,3
20,2,2,60.7,1.4499,1
20,1,1,79.6,1.7381,1
20,2,1,60.1,1.7818,1
20,2,2,80.3,1.609,2
20,1,1,92.7,1.4654,3
20,1,1,95.1,1.153,1
20,1,2,55.5,3.3326,2
20,1,1,59.2,1.3504,3
20,1,1,88.1,1.388,3
20,1,2,73,1.1169,1
20,1,1,93.1,1.0029,2
20,1,1,53.3,1.429,1
20,1,1,60.1,1.381,1
20,2,1,58,1.904,2
20,2,2,57.3,1.4849,2
20,2,2,56.7,3.9233,1
20,2,1,54.4,1.5037,2
20,1,1,54.6,2.3009,2
20,1,1,55.1,1.6811,2
20,1,2,59.6,1.3603,3
20,1,1,69.3,1.4193,3
20,2,2,57.7,1.3332,1
20,2,2,66.8,1.2405,3
20,1,2,72.1,1.5538,1
20,2,2,82.8,1.1344,3
20,2,1,57.3,1.6337,2
20,1,1,64.4,1.5715,2
20,1,1,64.9,1.2465,1
20,2,2,70.4,1.3663,1
20,1,2,63.5,2.2335,1
20,2,2,84.4,2.4251,3
20,1,1,71.5,1.4654,1
20,2,2,78.5,1.4421,3
20,2,2,61.3,2.088,1
20,1,2,56.3,2.6307,3
20,2,2,77,1.1739,3
20,2,2,61.6,2.0025,2
20,2,2,79.6,1.3294,2
20,1,1,60.1,1.7826,1
20,1,1,90.1,1.698,2
20,1,2,56.5,2.336,2
20,2,2,89.5,1.5891,2
20,1,1,54.9,1.6851,1
20,1,1,82.8,1.2276,2
20,1,2,57.9,1.3966,2
20,1,1,90.4,1.3983,2
20,1,1,81.1,1.3138,2
20,2,1,69.2,1.6643,1
20,2,1,58.7,2.8223,2
20,1,1,66.7,1.2693,2
20,1,1,88.3,1.368,3
20,1,2,58.1,1.3634,1
20,1,1,72,1.3764,3
20,2,2,88.7,1.4589,1
20,1,1,90.4,1.1709,2
20,2,2,89.6,1.7172,3
20,1,1,63.2,1.3141,3
20,2,2,90.4,1.4387,3
20,1,2,57.1,1.344,2
20,2,2,83.3,1.1889,1
20,1,2,60.3,1.4068,1
20,1,2,53.4,3.2956,3
20,1,2,55.6,2.4211,3
20,1,1,54.7,0.99568,2
20,2,2,76.2,1.4957,3
20,2,2,74.7,1.1635,2
20,1,2,65,1.2955,2
20,1,2,55.3,1.2069,2
20,2,2,90.4,1.9921,1
20,2,2,80.6,1.674,3
20,2,2,85.4,1.3771,2
20,2,2,80.2,1.3008,2
20,2,2,98.2,1.1774,3
20,2,2,95.3,1.2462,1
20,2,2,96,1.3171,2
20,1,1,73.6,1.6821,3
20,1,2,57.2,2.0181,1
20,1,1,68.6,1.0271,1
20,2,2,78,1.4111,2
20,1,2,50.1,2.2367,3
20,2,2,69.9,0.93274,2
20,1,1,69.4,1.2018,2
20,1,2,70.4,1.1386,1
20,2,2,82.4,1.0627,1
20,2,2,82.8,1.2395,1
20,2,1,61.2,1.0965,1
20,2,2,66.8,1.0382,2
20,1,1,77.5,1.1992,2
20,1,2,73,1.2808,1
20,1,2,54.3,1.2177,1
20,1,2,55,2.1633,1
20,1,1,97.3,1.5563,3
20,2,2,78.5,1.1275,1
20,2,2,69.1,0.88628,1
20,1,1,53.4,1.5336,2
20,2,2,70.2,1.4255,2
20,2,1,59.5,1.4906,2
20,2,1,59.7,1.4952,1
20,2,2,77.1,1.062,2
20,1,1,78.9,1.2867,3
20,1,1,89.7,1.2577,3
20,2,2,85.8,1.4023,1
20,2,2,69.9,1.6522,1
20,1,1,60,0.88339,1
20,2,2,77,1.5385,1
20,2,2,80.5,1.3025,3
20,1,1,70.2,1.0927,3
20,1,2,58.1,1.6984,1
20,2,2,81,1.7441,3
20,1,1,73.8,1.3875,2
20,2,2,79.7,1.5188,3
20,1,1,57.1,1.4273,2
20,2,2,57.8,1.6292,1
20,2,2,60.7,1.5404,2
20,2,1,72.8,1.2819,2
20,1,2,60.4,1.2327,2
20,2,1,83.4,1.177,1
20,2,2,79,0.8614,3
20,2,2,95.2,1.1098,1
20,2,2,93.7,1.3066,3
20,2,2,93.7,1.3919,1
20,2,1,56.3,1.2981,2
20,1,1,86.8,1.0813,3
20,1,2,66.4,1.5753,2
20,2,2,79.5,1.1787,2
20,2,2,93.4,1.4621,3
20,2,2,86.2,1.1739,2
20,2,2,96.3,1.6877,3
20,2,2,97,1.2542,1
20,2,2,56,1.7184,1
20,2,2,95.5,1.595,3
20,1,1,56.1,1.5258,3
20,1,2,66.1,1.2897,2
20,1,1,92.7,1.3526,3
20,1,2,56.7,2.0353,3
20,1,1,57,2.0933,1
20,1,1,59.6,2.0661,3
20,1,1,83,1.1608,3
20,1,1,89,1.2827,3
20,2,2,93.9,1.2437,3
20,2,2,96.1,1.5162,3
20,2,2,72.1,1.5035,2
20,2,2,59.9,1.2386,1
20,1,1,72,1.1831,2
20,1,2,54,1.5364,3
20,1,1,81.2,1.2459,1
20,2,2,64.1,1.3804,2
20,1,2,61.6,1.305,1
20,2,2,80.6,1.7827,1
20,2,2,53.7,1.0959,1
20,2,2,86.9,1.1956,2
20,1,1,63,1.0222,1
20,1,1,87.2,1.1757,3
20,2,2,85.2,1.1564,3
20,2,2,82.6,1.0232,1
20,1,1,64.3,1.0397,3
20,1,1,80.8,1.0664,1
20,1,1,89.7,1.2407,3
20,1,2,53.3,1.1142,1
20,2,2,53.8,1.3824,2
20,2,2,56.6,1.3233,1
20,1,2,61.8,1.294,1
20,1,1,68.6,1.0925,3
20,1,1,86.6,0.99501,3
20,2,2,72.5,0.9498,3
20,2,2,53.5,1.0677,1
20,2,1,55.5,1.188,2
20,2,2,50.1,1.1168,1
20,2,2,87.1,1.1866,3
20,2,2,89.8,2.3658,2
20,1,1,71.6,1.2805,3
20,2,2,55.6,0.98324,3
20,2,2,83.2,1.4176,3
20,1,1,54.5,1.4597,2
20,1,2,93.5,1.219,2
20,1,2,91.4,1.2059,2
20,1,1,50.2,1.0475,2
20,2,1,52.2,1.3669,1
20,2,2,50.6,2.0742,2
20,2,2,50.1,1.0003,1
20,2,2,76.5,1.2517,2
20,1,1,56.5,1.9727,3
20,2,2,89.5,1.439,3
20,1,1,58.9,1.6463,1
20,1,1,60.3,1.2626,3
20,1,2,59.5,1.2143,1
20,2,2,92.7,1.5288,3
20,2,2,99.1,1.9163,2
20,2,2,82.4,1.6803,2
20,1,2,50.6,1.2876,1
20,2,2,69.3,1.1735,2
20,2,1,54.5,1.5682,2
20,2,2,80.4,0.93299,2
20,2,2,84,1.0501,3
20,2,1,56.4,1.6341,3
20,1,1,89.8,2.2918,2
20,2,2,70.7,1.3048,3
20,1,1,70.3,0.94856,2
20,1,2,70.1,1.2281,1
20,1,1,91.2,1.1961,2
20,1,1,60.8,1.4583,3
20,1,1,59.8,1.7059,1
20,1,1,59.3,1.2313,1
20,2,2,84.3,1.297,3
20,2,2,88.1,0.9512,2
20,1,2,50.1,1.4517,1
20,1,1,67.7,1.2504,3
20,1,1,93.5,1.6445,3
20,2,2,59,2.2119,3
20,1,1,58.8,1.4197,1
20,1,2,60.4,1.6527,2
20,2,1,75,1.0284,1
20,2,2,84.5,1.3745,3
20,1,1,93.3,1.3698,3
20,2,2,55.5,1.2031,1
20,2,2,55,2.0385,1
20,1,1,71.8,1.0202,3
20,1,1,93.2,2.0224,3
20,2,2,57.6,1.1261,2
20,2,2,80.7,1.6108,3
20,1,1,59.2,1.6058,3
20,2,1,56.1,1.6308,1
20,1,1,53.7,2.2145,2
20,2,2,81.5,1.1593,3
20,2,2,53.5,1.3552,2
20,2,2,53,1.4864,1
20,2,2,55.2,1.1008,3
20,2,1,53.7,1.7795,1
20,2,1,59,1.9421,1
20,1,1,54.1,0.92871,2
20,1,2,59.7,1.0146,2
20,1,2,60.6,0.90626,2
20,1,2,50.1,0.84615,1
20,2,2,74.9,1.2805,3
20,2,2,81,0.93543,2
20,2,2,91.9,0.97891,2
20,2,1,56.6,1.1189,2
20,1,1,69.6,1.3394,1
20,2,2,60.2,1.9841,2
20,2,2,92.9,1.8103,3
20,2,2,61.6,2.0607,1
20,2,2,97.7,1.4107,3
20,2,2,98.4,1.6618,3
20,1,1,52.9,1.6206,3
20,1,1,98.1,1.5409,3
20,2,2,59.9,1.5136,2
20,2,2,59.5,1.2478,2
20,1,1,97.8,1.4477,2
20,1,2,60.2,1.216,1
20,2,2,98.5,1.9294,2
20,1,2,57.9,1.4585,1
20,1,2,53,1.1793,2
20,2,2,98.2,1.5413,3
20,1,2,60.2,1.2968,1
20,1,2,81.4,1.3433,2
20,2,2,69.4,1.3399,1
20,2,2,95.8,1.4788,3
20,2,2,72.1,0.86255,3
20,1,1,80.5,1.6631,2
20,1,2,53.7,1.1496,3
20,2,2,66.7,0.98657,1
20,1,1,56.8,0.92547,3
20,1,2,56.5,1.0355,2
20,2,2,79,1.074,1
20,1,1,94.5,1.4411,2
20,1,1,78.7,1.2436,3
20,1,2,53,1.2024,2
20,1,1,65.8,0.83742,2
20,2,2,72.8,1.1667,1
20,2,2,69.9,1.1074,2
20,1,1,59.2,0.90303,2
20,2,2,91.9,1.2379,3
20,2,1,50.8,1.1817,2
20,2,2,81.4,1.0566,2
20,1,1,58.7,1.9297,1
20,2,2,92.8,1.3016,3
20,1,1,92.9,1.4264,2
20,2,2,51.8,2.2042,1
20,1,1,93.1,1.3077,3
20,1,1,56.5,1.4596,2
20,2,1,68.7,2.1448,1
20,1,2,55.3,1.3229,2
20,1,1,63.2,1.3551,2
20,2,1,51.1,2.7246,2
20,2,2,90.6,1.1933,1
20,2,2,60.4,1.3952,3
20,1,1,58.1,0.89275,1
20,2,2,94.8,1.2763,2
20,2,1,60.8,1.1863,2
20,1,1,86.5,0.98097,3
20,1,1,86.6,1.4099,2
20,1,1,91,1.2181,3
20,2,2,63.5,1.1247,1
20,2,2,59.7,1.0664,2
20,2,2,79.4,1.5535,1
20,1,1,58.3,1.5182,3
20,1,1,88.9,1.2425,3
20,2,2,56.2,0.99376,2
20,2,2,56,1.5985,3
20,1,1,90.7,1.4225,3
20,1,1,99.4,1.7175,3
20,1,1,80.5,1.4977,2
20,1,1,59,1.6646,1
20,2,2,91.7,1.0967,3
20,1,1,79.1,1.2711,3
20,2,2,63.1,0.97381,2
20,1,1,65.4,0.97709,3
20,1,1,68.8,1.3722,1
20,2,2,62.9,1.2151,2
20,1,1,59,1.5055,3
20,2,2,61.7,1.1187,3
20,2,1,63.2,1.1879,2
20,2,2,64,1.0222,2
20,1,1,78.9,1.1269,3
20,1,1,64.4,0.88482,3
20,1,1,56.3,1.2049,2
20,2,2,54.7,1.3486,1
20,2,2,61.7,0.90556,1
20,2,2,77.5,0.95058,3
20,1,1,90,1.3478,2
20,2,2,63.8,1.1698,2
20,2,2,74.9,0.83531,1
20,1,1,58.5,1.3888,1
20,1,1,73.1,1.0082,2
20,1,2,59.1,0.93761,1
20,1,2,50.2,3.7728,2
20,1,1,55.9,1.0942,2
20,2,2,60.8,1.1958,1
20,2,2,67.2,1.5103,3
20,1,1,68.4,1.6849,3
20,1,2,59.6,1.3862,1
20,1,1,59.7,1.1507,3
20,1,2,56.6,1.4567,2
20,1,1,55.8,2.0806,1
20,2,2,82.7,1.2957,1
20,1,1,55.4,2.2865,2
20,2,2,67.8,1.0575,3
20,1,1,60.3,1.435,2
20,2,2,80.4,1.331,3
20,1,1,64,1.6549,1
20,2,2,89.8,1.2165,3
20,2,2,54.5,1.3126,2
20,1,2,56.9,1.3754,2
20,2,2,54.6,1.3469,1
20,1,1,71.4,1.2542,3
20,1,1,69.8,1.109,2
20,2,2,78.4,0.94641,3
20,1,1,88.1,1.3195,3
20,1,2,95.8,1.604,2
20,1,1,88.9,1.1345,3
20,1,1,61.6,1.353,3
20,1,1,66.4,0.90868,1
20,1,1,69,0.89912,2
20,1,1,65.3,1.2417,3
20,1,2,55.6,1.0094,3
20,2,2,70.3,1.3001,2
20,2,2,73.5,1.0595,1
20,2,2,69.9,0.92243,1
20,2,1,59,1.5275,2
20,2,2,90.6,1.0918,3
20,2,2,73,1.091,2
20,1,1,58.6,1.2405,1
20,1,1,56.7,1.3619,3
20,2,1,61.5,1.0706,1
20,2,2,96.8,1.0598,3
20,1,1,81.6,1.3798,3
20,1,1,86.6,1.311,3
20,2,2,82,0.94084,2
20,1,1,86.2,1.2337,3
20,2,1,56.1,1.4419,1
20,1,1,71.1,0.80204,2
20,1,1,55,0.79823,3
20,1,1,79.8,1.0252,2
20,2,2,67.4,0.77691,2
20,1,1,89.8,1.3578,3
20,1,1,62.9,1.0245,2
20,1,1,98,1.1363,3
20,1,1,51.2,1.3404,1
20,2,2,88.5,1.2511,3
20,1,1,56.4,1.1869,3
20,2,2,82.2,1.0057,2
20,2,2,60.1,1.3188,3
20,2,2,60.6,0.85376,2
20,2,2,79,0.87629,2
20,1,2,53.6,1.9653,1
20,1,1,67.5,1.2318,3
20,1,1,60.1,1.5609,3
20,2,2,57.7,0.9487,1
20,2,2,64.3,0.90396,1
20,1,1,64.4,1.2945,3
20,2,2,82.5,1.2441,2
20,2,2,67.5,1.1171,2
20,2,1,55.1,1.1464,1
20,1,1,64.1,1.455,2
20,1,1,75.5,1.1351,3
20,2,2,88.6,0.9563,3
20,1,2,64.8,1.2641,3
20,1,1,98,1.4325,2
20,2,2,96.2,1.1838,2
20,1,2,54.8,1.3964,2
20,2,2,80.5,1.322,1
20,2,2,60.7,1.1446,2
20,2,1,57.3,1.7564,1
20,1,1,83.8,1.3275,1
20,2,2,55.3,0.90788,2
20,1,1,81.6,1.0993,3
20,2,2,66.4,0.83288,1
20,1,1,51.4,1.5954,2
20,1,1,53.9,1.6664,3
20,1,2,54.5,1.3464,3
20,2,1,58.2,1.3516,1
20,1,1,72.1,0.93994,2
20,1,2,73.8,1.058,1
20,2,1,51.6,1.4494,2
20,2,2,54.4,0.8096,1
20,1,2,52.2,3.8187,1
20,2,2,67.9,0.90637,2
20,2,2,82.6,0.95961,3
20,2,2,76.8,1.9709,2
20,2,2,55.2,1.2381,2
20,2,1,57.6,1.0794,1
20,1,2,56.6,2.1903,3
20,2,2,59.9,0.84692,1
20,1,2,59.8,1.0629,1
20,1,1,93.6,1.2144,3
20,2,1,50,1.602,2
20,2,2,60.1,1.2922,3
20,1,1,54.1,1.0004,1
20,1,2,60.2,1.6434,2
20,1,2,50.1,0.81309,1
20,2,2,92.1,1.3823,3
20,1,1,59.7,1.2651,1
20,1,1,56.3,1.4725,1
20,1,1,70.1,1.24,1
20,2,1,55.4,1.1053,1
20,1,1,72.8,0.95753,3
20,2,2,60.5,1.0904,2
20,1,2,58.3,1.3118,1
20,2,2,89.3,1.3665,3
20,1,1,90.2,1.8564,3
20,2,2,64.3,1.3852,3
20,1,1,93.6,1.6985,3
20,2,2,92.7,1.5932,1
20,1,1,90.9,1.555,2
20,2,2,53.2,1.5169,3
20,1,1,56.6,0.97204,2
20,2,2,57.1,0.92595,1
20,1,1,79.4,0.9806,2
20,2,2,52.8,1.1356,1
20,1,1,53.8,1.3882,2
20,2,2,59.7,1.5393,2
20,2,2,55.8,1.5595,3
20,1,1,79.8,1.4015,2
20,1,2,55.5,0.97276,1
20,2,2,58.1,0.93468,1
20,1,1,60,0.79528,1
20,1,2,53,1.1259,2
20,2,2,90.3,1.6677,2
20,1,1,70,1.2436,3
20,1,2,60.6,0.89119,1
20,2,2,84.7,0.85912,2
20,2,2,50.1,0.93041,1
20,2,2,68.3,0.83273,3
20,1,1,75.7,1.5298,3
20,1,1,53.8,1.0783,1
20,2,2,64.3,1.5,2
20,1,1,59.1,1.4763,1
20,1,1,64.6,1.2435,1
20,2,2,68.7,1.6256,3
20,1,2,66.2,1.4748,2
20,2,2,86.6,0.94583,3
20,1,1,50.2,1.4556,1
20,1,1,74.2,1.029,3
20,1,1,64.8,1.4864,3
20,2,1,59.5,1.3567,2
20,1,2,59.9,0.9051,1
20,2,2,91.6,1.4469,2
20,1,1,55.9,1.263,2
20,1,1,53.5,1.3355,1
20,2,2,65.6,0.88368,1
20,1,1,90,1.5709,3
20,2,2,51.9,1.3021,1
20,2,1,57,1.3567,2
20,2,2,61.8,0.82192,2
20,1,2,54.9,1.0006,3
20,1,2,59.6,1.4037,1
